File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3684,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f_tmp_int64i, &value64f_tmp, sizeof(float64_t));",65c6d5190c390a6b378bf24e876ddc19bc204be41c630f9e393a642303187b3a,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3687,17,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120).,Make sure destination can always hold the source data.,,CWE-120,"                memcpy(&value64f, &value64f_tmp_int64i_swaped, sizeof(float64_t));",253b43161bcf88ef8192877438fcd0b03041da2a53bdbd1ed3659be784f3ebbf,2.0.19,FF1004,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3826,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char get_log_info_tag[GET_LOG_INFO_LENGTH];,3c4842039e23aeaaf482f4739fd229717f2aca3cdea342ee2218b57c228df6df,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3827,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char service_opt_str[SERVICE_OPT_LENGTH];,b39baadb8080c94b48fcfe752c091136bec027b3eaa8b20857f3f91897408645,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3851,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[5] = { 0 };,6b6c1dcf0eabbf46b39454928a844433d340f8eced0a338eb467747013e959bd,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3872,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char num_work[3] = { 0 };,5005a2b7c22ba47dccc21350eee3db868e77f5abac82467260c3e69efa5e1637,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3891,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char number16[3] = {0};,32a458d7093a475aefb21bbd24a171443139a761747cbe3cdd9d6e83ec8144cc,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,3966,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char tmp[PATH_MAX + 1];,1933d6dad37276f25e824ffe6772a2466bbafc19f53df52104eabb0bd00a8a24,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,4003,5,2,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120).","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length.",,CWE-119!/CWE-120,    char text[DLT_CONVERT_TEXTBUFSIZE] = { 0 };,e3e0617c6c5543072e556591e9e11a62dde13f8a848403297017c7377f1a9ea3,2.0.19,FF1013,https://cwe.mitre.org/data/definitions/119.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,105,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size);",6ea66ea3e6ea2889468c096013420987a0d062afec7d84b718ef7a50633934b6,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,1728,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(logging_filename, filename, NAME_MAX);",098f1600293d15e1ccc996325f36ec1ca318d1d01cbab17356f3b7a09ab5cfac,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,1735,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltFifoBaseDir, pipe_dir, DLT_PATH_MAX);",d0be11d467dd154b83cc84031322d8c7ebde1dda0fe297916df584f35b844760,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,1743,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(dltShmName, env_shm_name, NAME_MAX);",b09ec0a7ca4b1f2e2ca3dd3bbe7a380220a9547edd03110ceca16d09285eee7f,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2040,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        receiver->bytesRcvd = read(receiver->fd,",f8af354047b7789f088a3520685139a21c3fffcf43c8c1fa261274ebab8d4b60,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2361,49,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","void dlt_buffer_read_block(DltBuffer *buf, int *read, unsigned char *data, unsigned int size)",e85db5c02354dbd00aab2a60e812dbce48ed7769a05f961f1f000ba68774fc3c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2364,27,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if ((buf != NULL) && (read != NULL) && (data != NULL)) {,8abb5d614171e94e308cfc50f1694360e3d71aca306a6ddcbec0d660af7871a8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2367,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data, buf->mem + *read, size);",243dd9ad937d28c8e2a949c22fe6df1b2e77f463db77c851b23c35c527d1db07,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2372,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data, buf->mem + *read, buf->size - *read);",12ff276132aacbecab521e26a7994999ac21d2124a5adef3f020461189e0332e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2372,57,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data, buf->mem + *read, buf->size - *read);",12ff276132aacbecab521e26a7994999ac21d2124a5adef3f020461189e0332e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2373,40,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data + buf->size - *read, buf->mem, size - buf->size + *read);",de261198a249ccaab55ca3ef851bbf1f066a14fd61c68a726af2ebe13370e14c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2373,76,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            memcpy(data + buf->size - *read, buf->mem, size - buf->size + *read);",de261198a249ccaab55ca3ef851bbf1f066a14fd61c68a726af2ebe13370e14c,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2428,15,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (head->read < head->write) {,1f126bf9d5a12f41ae10f31c8660e6279e2a0386805205752f22c9fa5852a4c3,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2429,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, head->write - head->read);",832870ddff26c24c4a9dccdd31309c1ba6e7338ee1b3145fdae2042f85f993a2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2429,92,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, head->write - head->read);",832870ddff26c24c4a9dccdd31309c1ba6e7338ee1b3145fdae2042f85f993a2,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2431,47,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        new_head->write = head->write - head->read;,e50ccc7588192f7818f831ab9c650cee3f4c6c808b062398a66c7dd644930978,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2435,66,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - head->read);",ab3f54f071da9a7c7fe59daee70df372e1b15510ee89acec1289b8129a8efdcf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2435,90,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead), buf->mem + head->read, buf->size - head->read);",ab3f54f071da9a7c7fe59daee70df372e1b15510ee89acec1289b8129a8efdcf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2436,68,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        memcpy(new_ptr + sizeof(DltBufferHead) + buf->size - head->read, buf->mem, head->write);",1d8fa0c8f5d961165244aa1b3d474e77a2cd1b2f7cc2af176409d38a3c7eaf30,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2543,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    int write, read, count;",60022e902687f72edc59f59d958f7ad325774cc4b1b96586585639b6b8586e03,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2562,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if ((read > buf->size) || (write > buf->size)) {,8103e232efb89f81c5b3aa54bed111472742548a5d2c8146456df73a20208df5,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2565,28,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                 __func__, read, write, buf->size);",b4f7b823934c9c47a4e90125ae38a2040eb1b66a569b898efdfadab2dee284a6,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2571,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (read > write),30d54f64a0efeddf66fe3e82611ef4634a16e1fa21fa6637e53d9d7051da79fd,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2573,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    else if (count && (write == read)),1fcd193c00fd4417190adbe520aa99d3df6ebc9c5bb2817e8ee7922e2e08addf,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2576,41,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        free_size = buf->size - write + read;,8d9784e49a58f5b0d12bc1d41a596e1aa5afd889b06263d9391042b019995edb,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2592,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy(head.head, DLT_BUFFER_HEAD, 4);",d9fbc9b0d580e168d63a2860fc42c281fe36d1a07776ed64034f5f8c31e463ab,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2620,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    int write, read, count;",60022e902687f72edc59f59d958f7ad325774cc4b1b96586585639b6b8586e03,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2640,10,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if ((read > buf->size) || (write > buf->size) || (count < 0)) {,36b339ba69d48ab3b041d302ba37a1ba21e15eedd0939020860740192b06c083,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2643,28,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                 __func__, read, write, count, buf->size);",2142c39136f8589ea7bec3100d57a253c41aee0fe1d49cf6c94d3f81bcc06bf8,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2650,22,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        if (write != read) {,212bd2409c3f81938f68d4e8ac3b41609114ba7a2826e278e1bd9e3b94eee725,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2653,32,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","                     __func__, read, write);",042410529f4666b3aa26eee48d26dcad2bc6e944fa2e888afdbf1460f409f912,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2661,17,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (write > read),522a4ea6df3fb8e14e3712b53c3508593f3659c3c9091cd7257b19332bd3a1cc,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2662,29,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",        used_size = write - read;,20f8a8a64dd3236675450b95edd9f7e6b7b56e9c27d0d3bf751d2eb40979adb4,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2676,33,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    dlt_buffer_read_block(buf, &read, (unsigned char *)&head, sizeof(DltBufferBlockHead));",be74cdcaa98df983eda805b9e13c688b3c12f463fa7e5be0823e293eb3909e74,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2710,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        dlt_buffer_read_block(buf, &read, data, head.size);",7bca3baf08e5fc88969bb0cab4d3b039297547897cabab8c2e7e7f66304cd2f3,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
vul_files/COVESA@@dlt-daemon-v2.18.5-CVE-2023-36321-TP.c,2714,38,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",            ((int *)(buf->shm))[1] = read; /* set new read pointer */,a03572eadf7f4aeb788d6ba85434b087c27ceca258e9157c902b7e6ad0c56d75,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
